LookupString,Latitude,Longitude,GeoName
"Ahuachapan, Atiquizaya, El Salvador",13.9714426,-89.740886,"Carretera a Ahuachapan, Atiquizaya, Municipio de Atiquizaya, Departamento de Ahuachapán, República de El Salvador"
"Ahuachapan, San Pedro Puxtla, El Salvador",0,0,
"Naranjo, Guatemala",17.135260600000002,-89.2602246364705,"El Naranjo, Melchor de Mencos, Petén, Guatemala"
"Potsahol, Mexico",0,0,
"Teotillam Del Valle, Mexico",0,0,
"Puebla, Huejotaingo, Mexico",0,0,
"Chihuahua, Carralitos Ranch, Mexico",0,0,
"Edwin Mine, Nicaragua",0,0,
"Rio Mico, Nicaragua",12.1290089,-85.1206327,"Rio Mico, San Pedro de Lóvago (Municipio), Chontales, 56700, Nicaragua"
"Southern Nicaragua, Nicaragua",0,0,
"Cookra Hill, Nicaragua",0,0,
"Back Of Santiago, Casa Lucia, El Salvador",0,0,
"Hospicio, San Jacinto, El Salvador",0,0,
"San Jacinto, Cocal, El Salvador",0,0,
"Mexicanos, El Salvador",13.78019695,-89.11657560870295,"Pizza y Antojitos Mexicanos Los Gemelos, Calle del Gólgota, Tonacatepeque, Municipio de Tonacatepeque, Departamento de San Salvador, República de El Salvador"
"Quetzaltepeque, Mexico",0,0,
"Mapilapa, Mexico",13.8312315,-89.2249297,"Crio. Hacienda Mapilapa, Municipio de Nejapa, Departamento de San Salvador, República de El Salvador"
"Cuzcatlan, Mexico",0,0,
"San Salvador, Panchimalco, Mexico",13.611789,-89.1783048,"Panchimalco, Departamento de San Salvador, República de El Salvador"
"Mexicanos, Mexico",25.7209056,-100.1763897,"Mexicanos, Apodaca, Nuevo León, 66647, México"
"Cuzcatanzinco, Mexico",0,0,
"Aculuaca, Mexico",0,0,
"Morelos, Cuernavaca, Tepisclan, Mexico",0,0,
"Yucatan, Kabah, Mexico",0,0,
"Panuco River, Vega De Otates, Mexico",22.085,-98.098889,"Vega de Otates, Pánuco, Veracruz de Ignacio de la Llave, México"
"Puebla, San Martin, San Cristobal, Mexico",-6.97511185,-76.43661499789573,"San Cristóbal, Picota, San Martín, Peru"
"Sw Of Carro De Estrella, Mexico",0,0,
"San Francisco Culhuacan, Mexico",19.3350218,-99.1173354,"San Francisco Culhuacán, Coyoacán, Ciudad de México, 04260, México"
"Copilco, Mexico",19.3360581,-99.1770631,"Copilco, Pedro Enríquez Ureña, Unidad Habitacional Copilco, Coyoacán, Ciudad de México, 04350, México"
"Veracruz, Paturo, Guatemala",0,0,
"Atitlan, Xintinamit, Guatemala",0,0,
"Sololá, Road To San Andres, Xemul, On Lake Atitlan, Guatemala",0,0,
"Mexico Tlapacoya, Mexico",20.124722,-97.851111,"Tlapacoya, Puebla, México"
"Risco Sant Ysabel Tola, Mexico",0,0,
"Tenayo, Chama, Mexico",0,0,
"Chiquihuite, Top, Mexico",0,0,
"Panama City Area, Mexico",48.8602418,-123.5107116,"Mexico, Lower Ganges Road, Salt Spring Island Electoral Area, Capital Regional District, British Columbia, V8K 2V7, Canada"
"Barrangos, Panama",0,0,
"East Coast Yucatan, Mugeres Island, Mexico",0,0,
"Cozumel Island, Punta Molas, Mexico",20.5897222,-86.7241667,"Punta Molas, Cozumel, Quintana Roo, México"
"Utila Island, West End, Sucsac Cay, Honduras",0,0,
"Roatan Island, Coxen Hole, Honduras",16.34902105,-86.49775165651938,"Roatán, Coxen Hole, Roatan, Islas de la Bahía, 33166, Honduras"
"El Golfete, Eastern End, Along Southern Shore, Guatemala",0,0,
"Valley Of Toluca, Matlatziaca, Cuantepec De Las Salinas, Mexico",0,0,
"Tlaltelolco, Peralvillo, Mexico",0,0,
"Guadalupe Island, Mexico",18.0497563,-98.15494023199537,"Guadalupe, Puebla, México"
"Morelos, Cuernavaca, Gualupita, Structure Ii, Mexico",0,0,
"Veracruz, Huamantla, Mexico",19.2962489,-97.9166,"Veracruz, Fraccionamiento VIVAH (Barrio de San Lucas), Ignacio Zaragoza, Huamantla, Tlaxcala, 90501, México"
"Veracruz, Panuco Region, Los Cues, Mexico",0,0,
"Veracruz, Panuco Region, Northern Vera Cruz, Mexico",0,0,
"San Juan Teotihuacan, Luz Y Fuerza Grounds, Mexico",0,0,
"Beyond Arbolillo, Barrio Above Cuauhtepec, Mexico",0,0,
"Toluca, Metepec, Mexico",19.242998,-99.5499367,"Toluca, San Salvador Tizatlalli, San Gaspar Tlahuelilpan, Metepec, Estado de México, 52145, México"
"Morelos, Xochicalco, Mexico",25.7209375,-100.3445822,"Xochicalco, Morelos, Monterrey, Nuevo León, 64180, México"
"Ruins Of Coyotlatelco, Mexico",0,0,
"Atlautenco, Just Chiconauhtla, Mexico",0,0,
"Tepetlaostoc, Mexico",0,0,
"Pyramid Of El Gavilan, At Papalotla, Mexico",0,0,
"Southeast Slope Of Hill At Tezayocan, Mexico",0,0,
"Cuautitlan, Mexico",19.705518249999997,-99.16662568774402,"Cuautitlán, Estado de México, México"
"La Crus, Cuexoxoca, Teoloyucan, Mexico",0,0,
"Ixtayopan, Mexico",19.240564,-98.9941977,"San Juan Ixtayopan, San Andrés Mixquic, Tláhuac, Ciudad de México, 13510, México"
"San Martin Azcapotzalco, Mexico",19.4837824,-99.1844166,"Azcapotzalco, Ciudad de México, 02169, México"
"Cuauhtepec, Mexico",19.5239169,-96.9393398,"Cuauhtepec, Benito Juárez, Ejido Benito Juárez, Xalapa, Veracruz de Ignacio de la Llave, 91056, México"
"Nezualcoyotl, Mexico",0,0,
"Tlaxcala, Zoquiapan, Mexico",0,0,
"Cuicuilco, Mexico",25.8334185,-97.4522508,"Cuicuilco, Matamoros, Tamaulipas, 8765, México"
"Slopes Of Estrella, Mexico",0,0,
"Tlaxcala, Tizatlan, Mexico",19.4238499,-98.1229158,"Tizatlán, San Luis Apizaquito, Apizaco, Tlaxcala, 90300, México"
"Hidalgo, Pachuca, Cerro De Navajas, Mexico",0,0,
"Veracruz, Panuco River, Mexico",22.161917,-98.1522495,"Veracruz, Las Ánimas, Confederación Nacional Campesina (Canoas), Pánuco, Veracruz de Ignacio de la Llave, México"
"Guerrero, San Geronimo District, Teloapan, Mexico",0,0,
"Esquintla, Guatemala",13.868203,-90.0925461,"Esquintla bus, CA-2 OR, El Rosario, Ciudad Pedro de Alvarado, Moyuta, Jutiapa, Guatemala"
"San Simón, Tolnahuac, Nonoalco, Mexico",19.4545366,-99.145628,"Telegrafos de México, Guerrero, San Simón Tolnahuac, Ciudad de México, Cuauhtémoc, Ciudad de México, 06920, México"
"Piedras Verdes, Mexico",30.2964472,-108.2074427,"Piedras Verdes, Casas Grandes, Chihuahua, México"
"Chiriqui Area, Costa Rica",0,0,
"Chiriqui Area, Mexico",21.0305373,-101.7080676,"Calle Chiriqui, León, Guanajuato, México"
"Sonora, Guasave, Mexico",25.5823742,-108.4696174,"Sonora, La Florida, Guasave, Sinaloa, 81020, México"
"Veracruz, Panuco, Cacalilao, Mexico",22.1533267,-98.1741297,"Villa Cacalilao (Dos), Pánuco, Veracruz de Ignacio de la Llave, México"
"Veracruz, Panuco, Tampaloche, Mexico",0,0,
"Las Piedras, Mexico",21.2011972,-105.0939918,"Las Piedras, Compostela, Nayarit, México"
"Veracruz, Panuco, Cacalilao, Las Ollas, Mexico",0,0,
"Veracruz, Cerro Cebadilla, Mexico",0,0,
"Tepatata, Mexico",0,0,
"Cerro Metata, Mexico",0,0,
"Los Cerritos, Mexico",30.0884481,-108.4823643,"Los Cerritos, Casas Grandes, Chihuahua, México"
"Road At Jaqueyes, Mexico",0,0,
"Las Estvillos, Mexico",0,0,
"Veracruz, Castillo De Teayo, Mexico",20.748255,-97.6251118,"Veracruz, Castillo de Teayo, Veracruz de Ignacio de la Llave, México"
"Los Cues, Rio Tamasi, Mexico",0,0,
"Veracruz, Totonac, Mexico",0,0,
"Popocatepetl, Mexico",19.021456,-98.6276365,"Popocatépetl, Tochimilco, Puebla, México"
"Valley Of Puebla, Mexico",34.10671,-109.023736,"Valley, Catron County, New Mexico, United States of America"
"Ocatlan, Pueblo Guadalupe, Mexico",0,0,
"Sinaloa, Rio Fuerte, La Palma, Mexico",26.0340138,-108.8616705,"La Palma, Charay, El Fuerte, Sinaloa, México"
"Sinaloa, Alhuey, Mexico",25.3772602,-108.1305801,"Alhuey, Angostura, Sinaloa, 81610, México"
"Sinaloa, San Pedro, Between San Pedro And Guasave, Mexico",0,0,
"Nayarít, Aguacatlán, Mexico",0,0,
"Sinaloa, Villa Union, Mexico",23.1960993,-106.2113228,"Sinaloa, Ejido la Hurraca, Villa Unión, Mazatlán, Sinaloa, México"
"Sonora, Escondida, Mexico",21.5371098,-104.8778749,"Sonora, INFONAVIT El Mirador, Tepic, Municipio de Tepic, Nayarit, 63038, México"
"Sonora, Magdalena, Mexico",27.5187571,-109.9459773,"Magdalena, Ciudad Obregón, Cajeme, Sonora, 85000-85059, México"
"Sonora, West Of Magdalena, Mexico",0,0,
"Sonora, Between Santa Anna And La Playa, Mexico",0,0,
"Sonora, Cerro De Trincheras, Mexico",0,0,
"Sonora, Alamito, Mexico",30.3955714,-111.5271132,"Sonora, Rafael Murrieta Bejarano, Trincheras, Sonora, México"
"Sonora, Bamori, Mexico",0,0,
"Sonora, Altar, Mexico",0,0,
"Sonora, Ocatoa, Mexico",0,0,
"Sonora, Santa Teresa, Mexico",18.633516,-95.5107842,"Sonora, Santa Teresa, Lerdo de Tejada, Veracruz de Ignacio de la Llave, México"
"Sonora, Hermosilla, Mexico",0,0,
"Sonora, Hermosillo, Meso Del Seri, Mexico",0,0,
"Sonora, Kino Bay, Mexico",16.7321576,-93.1177205,"Sonora, Calichal, Tuxtla Gutiérrez, Chiapas, 29066, México"
"Sonora, Rancho De San Pedro, Mexico",0,0,
"Sonora, Babiacora, Mexico",0,0,
"Sonora, Haciendita, Mexico",29.4063333,-109.4895,"La Haciendita, Tepache, Sonora, México"
"Sonora, La Pintada, Mexico",28.587938,-111.0255492,"La Pintada, Hermosillo, Sonora, México"
"Sonora, West Of Hermosillo, Mexico",28.6208333,-111.6251667,"Mexico, Hermosillo, Sonora, México"
"Sonora, Rio Yaqui, Mexico",29.1011968,-110.9552273,"Rio Yaqui, Modelo, Hermosillo, Sonora, 83000, México"
"Sonora, Arivechi, Sahuaripa, Mexico",28.9196756,-109.1882725,"Sahuaripa - San Nicolás, Pónida, Arivechi, Sonora, México"
"Sonora, Ticerinami, Arivechi, Mexico",0,0,
"Sonora, Between Guaymas And Empalme, Mexico",0,0,
"Sonora, San Jose De Guaymas, Mexico",27.9869735,-110.8801304,"San José de Guaymas, Guaymas, Sonora, 85509, México"
"Sonora, Quiriego, Mexico",27.5202953,-109.2549911,"Sonora, Quiriego, Sonora, México"
"Sonora, La Luna, Mexico",31.2957393,-110.931339,"Luna, Heroica Nogales, Municipio de Nogales, Sonora, 84074, México"
"Sonora, Potam, Mexico",27.6256503,-110.417093,"Pótam, Guaymas, Sonora, México"
"Sonora, Fort Torocobampo, Mexico",0,0,
"Sonora, Pithaya Potam, Mexico",0,0,
"Sonora, Cajeme, Mexico",27.4924727,-109.9339494,"Sonora, Ciudad Obregón, Cajeme, Sonora, 85000-85059, México"
"Sonora, Tesopaco, Mexico",27.5154341,-109.9498136,"Tesopaco, Ciudad Obregón, Cajeme, Sonora, 85000-85059, México"
"Sonora, Portrero, Mexico",0,0,
"Sonora, Rancho Los Brasiles Alamos, Mexico",0,0,
"Sinaloa, Las Mochis, Mexico",25.8112838,-109.0056644,"Sinaloa, Los Mochis, Ahome, Sinaloa, 81248, México"
"Sinaloa, Ahome, Mexico",25.8112838,-109.0056644,"Sinaloa, Los Mochis, Ahome, Sinaloa, 81248, México"
"Sinaloa, Rio Fuerte, Paparaki, Mexico",0,0,
"Sinaloa, Rio Fuerte, Balacachi, Mexico",0,0,
"Sinaloa, Rio Fuerte, Buenavista, Mexico",26.1006956,-108.774203,"Buenavista, El Fuerte, Sinaloa, México"
"Sinaloa, Ocononi, La Playa, Mexico",0,0,
"Sinaloa, Tamazula, Mexico",25.4461165,-108.4540408,"Tamazula, Guasave, Sinaloa, México"
"Sonora, Sahuaral, Mexico",26.9269646,-109.6657737,"Sahuaral, Etchojoa, Sonora, 85282, México"
"Sinaloa, Baturi, Mexico",0,0,
"Sinaloa, Angostuna, Mexico",0,0,
"Sinaloa, San Antonio, Mexico",19.268333,-98.8355289,"Sinaloa, Fraccionamiento Villas de San Martín, Revolución, San Martín Cuautlalpan, Chalco, Estado de México, 56644, México"
"Sonora, Yavaros, Mexico",28.8220333,-111.941485,"Yavaros, Bahía Kino, Hermosillo, Sonora, México"
"Sonora, Oquitoa, Mexico",30.7417908,-111.7353824,"Oquitoa, Sonora, México"
"Sonora, Ojo De Aqua, Mexico",0,0,
"Sinaloa, Guasave, Burrion, Mexico",25.5410771,-108.4097693,"El Burrión, Guasave, Sinaloa, México"
"Sinaloa, Barbarossa, Mexico",0,0,
"Sinaloa, Mouth Of Sinaloa River, Las Calaveras, Mexico",0,0,
"Sinaloa, Culiacan, Las Calaveras, Mexico",0,0,
"Sinaloa, Aguaruto, Mexico",24.7819512,-107.5084546,"Sinaloa, Aguaruto, Culiacán, Sinaloa, 80135, México"
"Guerrero, Acapulco, El Conchero, Mexico",0,0,
"Guerrero, Acapulco, Caleta, Costa Verde, Mexico",0,0,
"Jalisco, Teuchitlan, Mexico",20.6837219,-103.8472737,"Teuchitlán, Region Valles, Jalisco, 46760, México"
"Highland Guatemala, Guatemala",0,0,
"Tamaulipas, Chacoy, Mexico",0,0,
"Veracruz, Panuco, North Panuco, Mexico",22.161917,-98.1522495,"Veracruz, Las Ánimas, Confederación Nacional Campesina (Canoas), Pánuco, Veracruz de Ignacio de la Llave, México"
"Veracruz, Tampico, Calle Veracruzano, Mexico",0,0,
"Maya Region, Mexico",-33.4962093,-70.6894826,"Maya, Nueva México, Pedro Aguirre Cerda, Provincia de Santiago, Región Metropolitana de Santiago, 8470679, Chile"
"Oaxaca, Above Mixtequilla, Close To Tehuantepec, Mexico",0,0,
"Oaxaca, Mixtequilla Region, Mexico",0,0,
"Oaxaca, Chacalapa, Mexico",16.078056,-97.559444,"Chacalapa, La Luz, Villa de Tututepec de Melchor Ocampo, Oaxaca, México"
"Oaxaca, Southern Oaxaca, Mexico",0,0,
"Oaxaca, Miahuatlan, District Of Miahuatlan, Mexico",0,0,
"Oaxaca, Halway Between Tehuantepec And Jalapa, Salazar, Mexico",0,0,
"Veracruz, A Few Miles From Misantla, 'El Chaparral' Plantation, Mexico",0,0,
"Oaxaca, Tequisistlan, Mexico",16.399167,-95.603333,"Magdalena Tequisistlán, Oaxaca, México"
"Oaxaca, Niltepec, Mexico",16.561111,-94.6125,"Santiago Niltepec, Oaxaca, México"
"Teotihucan, Mexico",18.0194764,-102.2172636,"Calle Teotihuacán, Movimiento Urbano Popular, Las Guacamayas, Lázaro Cárdenas, Michoacán de Ocampo, 60995, México"
"Tenayuen, Mexico",0,0,
"Limon Province, Guapiles, Costa Rica",10.2131273,-83.79290982027086,"Colegio Universitario de Limón, Avenida Central, San Francisco, Blanco, Guápiles, Cantón Pococí, Provincia Limón, 70201, Costa Rica"
"Tikal, Poctun, Guatemala",0,0,
"Veraguas, Panama",8.029857,-81.25318952087585,"Veraguas, Panama"
"Rio De La Pasion, Guatemala",0,0,
"Seibal, Guatemala",0,0,
"Guaymil, Jaina, Mexico",0,0,
"Totoltepec, Mexico",18.275,-100.040833,"Totoltepec, Teloloapan, Guerrero, México"
"Benque Viejo, Guatemala",17.0602485,-89.14398838928682,"Benque Viejo Free Zone, Benque Viejo, Cayo District, Cayo, Belize"
"Colima, El Chanal, Mexico",19.2913373,-103.7066701,"Calle Circuito Chanal, Colima, Municipio de Colima, Colima, 28000, México"
"Yucatan Peninsula, Mexico",18.845,-89.1255556,"Península de Yucatán, Othón P. Blanco, Quintana Roo, México"
"San José, Escuela Ricar Jines, Costa Rica",0,0,
"Veraguas, Rio De Jesus, Panama",0,0,
"Nopiloa, Mexico",18.6025,-96.214444,"Nopiloa, Tierra Blanca, Veracruz de Ignacio de la Llave, México"
"Mexico City, San Luis, Mexico",22.3039839,-97.8824406,"San Luis, Tampico, Tamaulipas, 89318, México"
"Veracruz, Arroyo Pesquero, Mexico",0,0,
"Puebla, Las Bocas, Mexico",18.6055153,-98.411875,"Izúcar de Matamoros - Tepexi de Rodríguez, San Juan Raboso, Pue., México, San José las Bocas, San Juan Raboso, Izúcar de Matamoros, Puebla, México"
"Tazmul, Chalchuada, El Salvador",0,0,
"Montejo Bay, Baya Honda, Panama",0,0,
"Port Armolles, Panama",0,0,
"Jaina And Guaymil, An Island On The Coast Of Campeche, Mexico",0,0,
"Northwest Yucatan Peninsula, Mexico",18.845,-89.1255556,"Península de Yucatán, Othón P. Blanco, Quintana Roo, México"
"Oaxaca, Santa Maria Del Mar, Mexico",16.221389,-94.856111,"Santa María del Mar, Juchitán, Heroica Ciudad de Juchitán de Zaragoza, Oaxaca, México"
"Oaxaca, West Of Tehuantepec, Yaotepec, Quiechapa, San Carlos, Mexico",0,0,
"Oaxaca, Zoquitlán, Mexico",16.558333,-96.353056,"Santa María Zoquitlán, Oaxaca, México"
"Oaxaca, Tehuantepec, Gulasa, Mexico",0,0,
"Oaxaca, Jilotepec, San Sebastián, Mexico",0,0,
"Oaxaca, Tehuantepec, Santa Maria-Mixtequilla, Mexico",0,0,
"Central America, Colombia",4.81804095,-75.68884801340809,"America, Río Otún, Perimetro Urbano Pereira, Pereira, Risaralda, Colombia"
"Veracruz, Oaxacan Border, One Hour From Plaza Vicente, Mexico",0,0,
"Veraguas, Toma, Panama",0,0,
"Veracruz, Las Tuxlas Region, Mexico",0,0,
"Veracruz, Central Veracruz, Las Tuxlas, Mexico",0,0,
"Tarascan, Mexico",32.956471,-117.0468035,"Tarascan Drive, Cree, Poway, San Diego County, California, 92064, United States of America"
"Campeche, Lion Island, Mexico",25.6715521,-100.2329805,"Campeche, Vicente Ferrer, Guadalupe, Nuevo León, 67150, México"
"Jalisco, Guadalajara, San Andres, Mexico",0,0,
"Cartago, Cartago, Orosi, Costa Rica",0,0,
"Santa Cruz, Bahamas",-37.8732147,-67.7949842,"Bahamas, Santa Cruz, Catriel, Departamento General Roca, Río Negro, R8307ERD, Argentina"
"Chihuahua, Panalachic, Ranch Of Ojachichi, Mexico",0,0,
"Chihuahua, Panalachic, Ranch Of Nanagochic, Mexico",0,0,
"Chihuahua, Ojachichi, Mexico",0,0,
"Chihuahua, Pueblo Pamachic, Mexico",0,0,
"Chihuahua, Carichic, Ranch Nanagochic, Mexico",0,0,
"Chihuahua, Panalachic, Mexico",0,0,
"Sinaloa, Rio Fuerte, Mexico",23.2209934,-106.4226273,"Rio Fuerte, Palos Prietos, López Mateos, Mazatlán, Sinaloa, 82000, México"
"Chihuahua, El Cumbre De La Barranca De Cobre, Mexico",0,0,
"Tuaripa, Mexico",0,0,
"Campeche, Palizada, Mexico",18.2549484,-92.0907089,"Palizada, Campeche, México"
"Chihuahua, Carichic, Pueblo Sisoguíchic, Mexico",0,0,
"Zacatecas, Huejúcar, Mexico",22.3541912,-103.2133051,"Zacatecas, Huejúcar, Jalisco, 46260, México"
"Michoacán, Talzcuaro, Mexico",0,0,
"San Andrés, Mexico",19.4172477,-96.9206475,"San Andrés, Coatepec, Veracruz de Ignacio de la Llave, 91500, México"
"Sacatepéquez, Sacatepéquez, San Juan, Guatemala",14.6128522,-90.6345994,"Parque Ecologico Senderos de Alux, Guatemala, Carretera Panamericana, KM. 26, San Lucas Sacatepéquez, Sacatepéquez, 0016, Guatemala"
"Sacatepéquez, Guatemala",14.5531759,-90.75470179488752,"Sacatepéquez, Guatemala"
"Sacatepéquez, Sumpango, Guatemala",14.64661495,-90.73721623100533,"Municipalidad Sumpango, Sacatepéquez, 1a Calle, KM. 44, Sumpango, Sacatepéquez, ZONA 1, Guatemala"
"Quiché, Yocopilas, San Pedro, Guatemala",0,0,
"San Marcos, San Marcos, Guatemala",14.9860419,-91.83459142126259,"San Marcos, 12001, Guatemala"
"Chimaltenango, Chimaltenango, Guatemala",14.6612775,-90.8193504,"Chimaltenango, 0001, Guatemala"
"Chimaltenango, Zinnpango, Guatemala",0,0,
"Quiché, Quiché, Guatemala",14.943710449999998,-91.11329285000001,"Chichicastenango, Quiché, GUATEMALA, Guatemala"
"Sacatepéquez, Antigua, Guatemala",14.5652616,-90.689325,"Carretera de Antigua a Guatemala, Sacatepéquez, Santa Lucía Milpas Altas, Sacatepéquez, 03009, Guatemala"
"Santa Rosa, Chiquimulilla, Guatemala",0,0,
"Santa Rosa, Barberena, Guatemala",0,0,
"Department Guatemala, Ayampnc, San Pedro, Guatemala",0,0,
"Alta Verapaz, Jampine, San Pedro, Guatemala",0,0,
"San Salvador, Sonsonate, El Salvador",0,0,
"Veracruz, District Of Tantoyuca, Chiconamel, Mexico",0,0,
"Sonora, Southern Sonora, Mexico",0,0,
"Jesus Maria, Mexico",20.64794705,-102.10757376228773,"Jesús María, Jalisco, México"
"Zazapulas, Guatemala",0,0,
"Panajachel De La Laguna, Guatemala",0,0,
"Chiantla, Guatemala",15.50604085,-91.40920916631941,"Chiantla, Huehuetenango, Guatemala"
"Department Guatemala, Mixco, Guatemala",0,0,
"Huehuetenango, Saloma, Guatemala",0,0,
"Valle Gomez, Mexico",19.4589822,-99.119858,"Valle Gómez, Circuito Interior, 7 de Julio, Gustavo A. Madero, Ciudad de México, 07840, México"
"Southern Mexico, San Miguel, Mexico",0,0,
"San Christóbal, Mexico",-9.6325768,-76.7370555,"San Christobal, Dos de Mayo, Huánuco, Peru"
"Huehuetenango, San Miguel Acatán, Guatemala",0,0,
"Huehuetenango, Chancol, Guatemala",0,0,
"Quetzaltenango, San Cristobal, Guatemala",0,0,
"Inaguan, Barbados",0,0,
"La Ceiba, Honduras",15.7833743,-86.7917749,"La Ceiba, Atlántida, Honduras"
"Almolongo, Guatemala",0,0,
"Chimaltenango, San Martin Chimaltenango, Guatemala",14.6612775,-90.8193504,"Chimaltenango, 0001, Guatemala"
"San Harge Rivas, Nicaragua",0,0,
"Salao, Mexico",-9.2811043,13.8616531,"Salao, Bengo, Angola"
"San Juan River, Machuca, Nicaragua",0,0,
"Sauce, Nicaragua",12.87972345,-86.55410925396473,"El Sauce (Municipio), León, 22800, Nicaragua"
"Talamanca, Costa Rica",9.421715899999999,-83.20120748676914,"Cantón Talamanca, Provincia Limón, Costa Rica"
"Xochimilco Outside Of Mexico City, Mexico",0,0,
"San Miguel De Allende, Mexico",20.9139025,-100.744012,"San Miguel de Allende, Guanajuato, México"
"Nuevo León, San Martin, Mexico",19.8376765,-90.5305463,"Nuevo León, San Francisco de Campeche, Municipio de Campeche, Campeche, 24000, México"
"Guerrero, Olinala, Mexico",17.778889,-98.739722,"Olinalá, Guerrero, México"
"Az, Tucson, United States",32.54108225,-111.12036381614175,"41883 E. Torbalita Trail, Marana, AZ, Pinal County, Arizona, United States of America"
"Tlaquepeque, Mexico",0,0,
"Oaxaca, Rancheria Tapanala To The West Of Astata, Mexico",0,0,
"Michoacán, Comanja, Mexico",19.7458388,-101.6895833,"Comanja, Coeneo, Michoacán de Ocampo, México"
"Santo Tomas, Mexico",31.552872,-116.4085624,"Santo Tomás, Ensenada, Baja California, México"
"Michoacán, Zamora, Mexico",20.442323,-97.0926451,"Michoacan, Gutiérrez Zamora, Terrenos del Lote 4 ""Anclón y Arenal"", Gutiérrez Zamora, Veracruz de Ignacio de la Llave, México"
"Michoacán, Nahuatzen, Mexico",19.6546315,-101.9173339,"Nahuatzen, Michoacán de Ocampo, 60270, México"
"Chiapas, San Andres Chamula, Mexico",0,0,
"Toluca Valley, Temoaya, Mexico",19.4695014,-99.5949558,"Temoaya, Estado de México, 50850, México"
"Hidalgo, Metepec, Tianguistengo, Mexico",0,0,
"Guerrero, Ometepec Area, Puebla Tlacoache, Mexico",0,0,
"Guerrero, Tlapa, Mexico",17.5458229,-98.5899525,"Parque Bicentenario, 41300, Gálvez 75B, El Peligro, Tlapa, Gro., México, Ahuatepec Ejido, Tlapa de Comonfort, Guerrero, 41304, México"
"Guerrero, Ometepec, Cochoapa, Mexico",16.7227073,-98.3744574,"Cochoapa, Ometepec, Guerrero, México"
"Puebla, Naupan, Mexico",20.231389,-98.109722,"Naupan, Puebla, México"
"Veracruz, Cosoleacaque, Acayucan, Mexico",0,0,
"Oaxaca, Ixtlan De Juarez, Mexico",17.3310467,-96.4875237,"Ixtlan de Juárez, Ixtlán de Juárez, Oaxaca, México"
"Oaxaca, Pinotepa, Jicaltepec, Mexico",16.379167,-98.043333,"Santa María Jicaltepec, Santiago Pinotepa Nacional, Oaxaca, México"
"Chihuahua, Southwest Central Chihuahua, Mexico",28.6523808,-106.0902046,"Chihuahua, Municipio de Chihuahua, Chihuahua, 31200, México"
"Chiapas, Northwest Chiapas, Mexico",14.9301768,-92.2602617,"Chiapas, Xochimilco, Colinas de Rey, Tapachula, Chiapas, 30710, México"
"Alta Verapaz, Carcha, Guatemala",0,0,
"Quetzaltenango, Salcajá, Guatemala",14.8791084,-91.4575439,"Salcajá, Quetzaltenango, 09002, Guatemala"
"Sololá, Santa Catarina Ixtahuacán, Guatemala",0,0,
"Chiapas, Mazatenango, Guatemala",0,0,
"Tiburon Island, Mexico",28.98817925,-112.35305692414153,"Isla Tiburón, Hermosillo, Sonora, México"
"Sololá, San Pedro La Laguna, Mexico",14.6915384,-91.2730373,"San Pedro La Laguna, Sololá, 0718, Guatemala"
"Oaxaca, Yalalag, Mexico",17.184722,-96.177778,"Villa Hidalgo Yalalag, Oaxaca., Villa Hidalgo, Oaxaca, México"
"Oaxaca, Ilacolulita, Mexico",0,0,
"Oaxaca, Cotzocon, Mexico",17.162778,-95.780833,"San Juan Cotzocón, Oaxaca, México"
"Chiapas, San Cristobal, Barrio Mexico, Mexico",0,0,
"Veracruz, Jalapa, Hacienda El Pacho, Mexico",0,0,
"Chiapas, Zinacantan, Mexico",16.7604118,-92.7217949,"Zinacantán, Chiapas, México"
"Ailigandi Island, Panama",9.2278952,-78.0281156,"Ailigandi, Comarca Guna Yala, Panama"
"Oaxaca, Tehuantepec, San Blas Atempa, Mexico",16.3345294,-95.23223194572182,"Monte de Piedad del Estado de Oaxaca., 18, Calle Juana C. Romero, El Cairo, Santo Domingo Tehuantepec, Oaxaca, 70760, México"
"Oaxaca, Rincon Bamba, Mexico",0,0,
"Quiesé, St. Tomás, Mexico",0,0,
"Oaxaca, Ayautla, Mexico",18.0323082,-96.671007,"San Bartolomé Ayautla, Oaxaca, México"
"Oaxaca, Palantla, Mexico",17.7817267,-96.2550224,"Nuevo Palantla, San Juan Bautista Valle Nacional, Oaxaca, México"
"Chiapas, Larrainzar, Mexico",16.224419,-92.6382797,"Larráinzar, Paraiso Grijalva, Venustiano Carranza, Chiapas, México"
"Alta Verapaz, Guatemala",15.5,-90.333333,"Alta Verapaz, Guatemala"
"Alta Verapaz, Lanquín, Guatemala",0,0,
"San Miguel Acatán, Guatemala",15.76100085,-91.59139391763284,"San Miguel Acatán, Huehuetenango, Guatemala"
"Northwest Mexico, Mexico",43.459514,-76.228818,"Mexico, Town of Mexico, Oswego County, New York, 13114, United States of America"
"Oaxaca, Santa Catarina Quioquitani, Mexico",16.314722,-96.284444,"Santa Catarina Quioquitani, Oaxaca, México"
"Oaxaca, San Juan Guivini, Mexico",16.1,-96.194167,"San Juan Guivini, San Francisco Ozolotepec, Oaxaca, México"
"Oaxaca, Santa Catalina Quierí, Mexico",16.319722,-96.266944,"Santa Catalina Quierí, Oaxaca, México"
"Tepoztlan, Guatemala",0,0,
"Oaxaca, Huantla De Jiming In The Sierra Mazateca, Mexico",0,0,
"Puebla, Thuamanahuac Village, Mexico",0,0,
