Id,Acquisition Year,Acquisition Type,Latitude,Longitude,Country,Locale
K/ 231 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 232,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 233 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 234,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 234 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 236,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 237 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 239 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 241,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 241 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 242,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 242 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 243 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 244,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 244 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 245,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 245 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 246,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 246 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 249,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 251,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 253,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 254,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 256,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 257,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 258,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 259,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 263,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 263 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 265,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 266,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 269,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 270,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 271,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 274,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 278,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 279,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 286,1934,Gift,23.634501,-102.552784,Mexico,Mercedes
K/ 289 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 292,,,23.634501,-102.552784,Mexico,Mercedes
K/ 293,,,23.634501,-102.552784,Mexico,Mercedes
K/ 295 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 297 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 299 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 302,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 303,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 307 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 308 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 309,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 314 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 317 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 323 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 350 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 351 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 353 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 354 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 355,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 357 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 359 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 363 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 365 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 366 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 368 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 369,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 372 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 373 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 374 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 375 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 376 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 378 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 379 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 384,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 386 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 387 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 390 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 393 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 395,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 396 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 397 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 398 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 400 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 405 *,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 406,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 411,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 413,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 415,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 417,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 419,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 420,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 421,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 421 *,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 423,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 425,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 426,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 427,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 431,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 432,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 434,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 437,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 439,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 440,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 441,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 443,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 447,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 450,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 451,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 452,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 453,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 457,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 460,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 461,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 462,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 463,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 466,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 467,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 469,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 471,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 472,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 473,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 475,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 476,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 476 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 477,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 478,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 479,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 480,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 481,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 483,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 484,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 488,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 488 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 490,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 491,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 492,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 493,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 496,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 497,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 498,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 499,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 499 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 501,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 502,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 503,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 504,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 504 *,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 505,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 506,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 507,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 508,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 508 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 510,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 517,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 519,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 519 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 521,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 521 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 523,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 528,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 529,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 530,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 533,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 534,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 536,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 537,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 537 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 538,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 539,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 541,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 541 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 542,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 543,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 544,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 545,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 545 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 546,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 547,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 548,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 551,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 552,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 553,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 554,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 555,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 556,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 558,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 558 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 559,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 560,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 561,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 565,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 566,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 568,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 572 AB,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 576,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 577,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 578,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 579,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 580,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 582,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 584,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 587,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 591,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 593,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 596,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 598,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 601,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 604,,,9.748917,-83.753428,Costa Rica,
K/ 608,,,9.748917,-83.753428,Costa Rica,
K/ 610,1934,Gift,0,0,,
K/ 611,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 615,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 616,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 617 *,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 622,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 622 *,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 623,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 624 *,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 625 *,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 627,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 628 *,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 629 *,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 634 *,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 635 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 636 *,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 637 *,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 643 *,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 644 *,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 648,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 650 *,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 652 *,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 659 *,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 662,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 663,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 667,,,9.748917,-83.753428,Costa Rica,Rio General
K/ 670,,,9.748917,-83.753428,Costa Rica,Rio General
K/ 674,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 675,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 676,,,9.748917,-83.753428,Costa Rica,Rio General
K/ 678,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 679,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 681,,,9.748917,-83.753428,Costa Rica,Rio General
K/ 687,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 689,,,9.748917,-83.753428,Costa Rica,Rio General
K/ 690,,,9.748917,-83.753428,Costa Rica,Rio General
K/ 693,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 696,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 697,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 701,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 702,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 705,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 707,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 709,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 710,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 712,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 714,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 717,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 718,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 722,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 724,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 726,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 727,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 728,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 731,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 732,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 734,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 735,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 736,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 738,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 739,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 743,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 751,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 752,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 753,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 755,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 756,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 757,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 758,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 759,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 760,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 761,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 764,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 765,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 765 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 767,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 768,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 770,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 774,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 774 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 775,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 777,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 777 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 779,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 780,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 781,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 785,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 786,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 789,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 790,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 791,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 792,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 793,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 794,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 795,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 796,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 797,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 798,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 802,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 803,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 806,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 806 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 810,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 812,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 813,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 815,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 817,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 818,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 820,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 821,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 822,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 824,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 825,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 833,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 833 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 834,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 836,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 836 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 837,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 838,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 839,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 841,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 841 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 843,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 844,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 845,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 845 *,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 850,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 851,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 853,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 856,1934,Gift,0,0,,
K/ 867 *,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 870 *,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 871,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 876,1934,Gift,9.748917,-83.753428,Costa Rica,Rio General
K/ 880,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 920 *,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 921,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 1239,1934,Gift,0,0,,
K/ 1268,,,9.748917,-83.753428,Costa Rica,Mercedes
K/ 1298,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 1306,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 1312,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 1313,,,9.748917,-83.753428,Costa Rica,
K/ 1318,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 1322,1934,Gift,0,0,,
K/ 1366 *,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 2134,1934,Gift,9.748917,-83.753428,Costa Rica,Paso Real
K/ 2194,1934,Gift,9.748917,-83.753428,Costa Rica,Paso Real
K/ 2672,1934,Gift,9.748917,-83.753428,Costa Rica,Buenos Aires
K/ 3275,1934,Gift,0,0,,
K/ 3292,1934,Gift,9.748917,-83.753428,Costa Rica,Nicoya
K/ 3449,1934,Gift,9.748917,-83.753428,Costa Rica,Nicoya
K/ 3597,1934,Gift,8.537981,-80.782127,Panama,Chiriqui
K/ 3617,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 4819,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 4823,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 4939 *,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 5286,1934,Gift,0,0,,
K/ 6189,1934,Gift,0,0,,
K/ 6223,1934,Gift,0,0,,
K/ 6667,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 6668,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 6683,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 6740,1934,Gift,9.748917,-83.753428,Costa Rica,Buenos Aires
K/ 6818,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 6856,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 6860,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 6955,1934,Gift,9.748917,-83.753428,Costa Rica,Palmar
K/ 6975,1934,Gift,9.748917,-83.753428,Costa Rica,Palmar
K/ 6979,1934,Gift,9.748917,-83.753428,Costa Rica,Palmar
K/ 6983,1934,Gift,9.748917,-83.753428,Costa Rica,Sardinal
K/ 6996,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 7000,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 7004,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 7006,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 7008,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 7033,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 7044,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 7051,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 7052,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 7078,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 7093,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 7094,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 7132,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 7144,1934,Gift,9.748917,-83.753428,Costa Rica,Mercedes
K/ 7852,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 8110,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 8259,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 9662,1934,Gift,9.748917,-83.753428,Costa Rica,
K/ 9664,1934,Gift,9.748917,-83.753428,Costa Rica,
