text,count
"JADE (BLUISH GREEN, RUSSET)",1
"JADE (SPECKLED GREYISH BEIGE, BLACK)",1
"JADE (DARK GREY), WOOD",1
JADE (GRAY WITH YELLOW OCHRE SPOTS),1
JADE (GREEN AND YELLOW BEIGE),1
JADE (MARBELIZED BEIGE AND LIGHT GREEN),1
JADE (BLACK WITH WHITE SPOT),1
"JADE (DARK GREEN, BROWN, AND RUSSET)",1
"JADE (MOTTLED BEIGE, BLACK, BROWN, AND LIGHT GREEN)",1
JADE (PALE OLIVE GREEN WITH BEIGE TINGE),1
"METAL (ALLOY, COPPER, BRASS)",1
"METAL (IRON, BRASS, COPPER)",1
"METAL (IRON, GOLD), SHELL",1
"METAL (IRON, GOLD, ??)",1
"METAL (BRASS, GOLD, COPPER)",1
"METAL (IRON, COPPER, GOLD), LACQUER ?",1
"METAL (IRON), LACQUER ?, CLAY ?",1
"METAL (BRASS, ALLOY ?, GOLD)",1
"METAL (IRON), LACQUER ?",1
"METAL (ALLOY, BRASS, GOLD)",1
"METAL (ALLOY), ENAMEL",1
"METAL (ALLOY, COPPER), SHELL (MOTHER-OF-PEARL)",1
"METAL (IRON ?, GOLD), LACQUER ?",1
"METAL (IRON, GOLD), PLASTER ?",1
"METAL (IRON, SILVER ?)",1
"METAL (IRON ?, COPPER, GOLD, BRASS)",1
"METAL (IRON, COPPER, GOLD, BRASS ?)",1
"METAL (COPPER, GOLD, BRASS ?, ALLOY ?)",1
"METAL (ALLOY ?, BRASS)",1
"METAL (IRON ?, COPPER, BRASS)",1
"METAL (IRON, BRASS), ENAMEL",1
"METAL (IRON, GOLD, COPPER ?)",1
"METAL, LACQUER, SHELL, ENAMEL",1
"METAL, WOOD ?, HIDE ?",1
"METAL (ALLOY, GOLD), CORAL ?",1
"METAL (BRASS ?, GOLD)",1
"METAL (ALLOY, COPPER)",1
"METAL (ALLOY), GILT",1
"METAL (ALLOY), ENAMEL ?",1
"METAL (ALLOY ?, BRASS, GOLD)",1
"METAL (BRASS ?, COPPER)",1
"METAL (ALLOY, GOLD), ENAMEL",1
"METAL (COPPER, GOLD, ??), ENAMEL",1
"METAL (COPPER, SILVER, GOLD)",1
"METAL (ALLOY, BRASS, SILVER)",1
"METAL (GOLD, ??)",1
"METAL (COPPER, GOLD), ENAMEL, CORAL",1
METAL (ALLOY) GILT ?,1
STONE (LAPIZ LAZULI),1
"GLASS (CRYSTAL), PIGMENT",1
STONE (ROSE & GREEN QUARTZ),1
STONE (GREEN QUARTZ),1
"CORAL, CORD, BEAD (GLASS), THREAD",1
"STONE (JADE, ??), CORAL, METAL",1
"AMBER ?, STRING",1
"STONE ?, GLASS ? (BROWN CRYSTAL)",1
"STONE (AGATE), CORD, BEAD (GLASS), THREAD",1
"STONE (JADE), CORD, TASSEL, PAPER, WOOD",1
GLASS ? (CRYSTAL ?),1
"GLASS (CRYSTAL), IVORY, AMBER, MOTHER-OF-PEARL, STONE",1
"STONE (AQUAMARINE), WOOD",1
GLASS (CRYSTAL),1
"STONE (AQUAMARINE), METAL (BRASS)",1
"GLASS (CRYSTAL), STONE (AGATE), CORD, METAL",1
"CLAY, GLAZE (WHITE, AQUA), GILT",1
"METAL (BRONZE, SILVER), STONE (TURQUOISE), ENAMEL",1
"STONE (AGATE), METAL",1
"METAL, CORAL, FEATHER (KINGFISHER)",1
SANDALWOOD,1
"METAL, FEATHER (KINGFISHER), STONE (JADE, ROSE QUARTZ), BEAD (GLASS)",1
"CLOTH (WOOL, SILK), BUTTON",1
"CLOTH (SILK, VELVET)",1
"CLOTH (COTTON), LACE (SILK)",1
"CLOTH (WOOL, COTTON), BUTTON",1
"CLOTH (COTTON), THREAD (METALLIC, SILK)",1
"CLOTH (SILK), THREAD (WOOL)",1
"CLOTH (VELVET), SHELL",1
"CLOTH (SILK), THREAD (SILK), COCOON (SILKWORM)",1
"CLOTH (VELVET), THREAD (SILK)",1
"CLOTH (GOAT WOOL), YARN",1
"LACE, CLOTH (SILK), CORD",1
"LACE (COTTON), CLOTH (SILK), CORD (SILK)",1
"CLOTH (SILK), LACE",1
LACE (SILK?),1
"STONE (YELLOW LIMESTONE), PIGMENT ?",1
"METAL (GOLD), STONE (TURQUOISE), THREAD",1
"COCONUT SHELL, METAL (BRASS)",1
"BARK, PIGMENT (BLACK, RED), THREAD",1
"METAL (SILVER), GLASS, THREAD, AMBER ?",1
"LEAF (PALM), BAMBOO, PIGMENT, CORD",1
"PLANT FIBER (PALM LEAF), WOOD (BAMBOO), PIGMENT, CORD, COIN (METAL)",1
"PAPER, PIGMENT (POSTER PAINT)",1
"PAPER, PIGMENT (GRAPHITE, INK)",1
"CLOTH (COTTON), BEAD, RIBBON",1
"CLOTH (SILK, COTTON), SEQUIN",1
"CLOTH (SILK, COTTON), SEQUIN, MIRROR",1
"CLOTH (COTTON, FLANNEL), METAL (BRASS BELL), SHELL (COWRIE), BEAD (GLASS)",1
"CLOTH (COTTON), SHELL, METAL",1
"CLOTH (SILK), THREAD (METALLIC), LACE",1
"CLOTH (VELVET), PAPER, GLUE, MIRROR, BEAD (GLASS)",1
"CLOTH (VELVET, COTTON), PAPER, SEQUIN (GLASS), RIBBON (SILVER TINSEL)",1
"CLOTH (SILK, COTTON), PAPER, GLUE, SEQUIN",1
"CLOTH (SILK, VELVET, COTTON, MUSLIN), PAPER, SEQUIN (GLASS), RIBBON (TINSEL), BEAD (GLASS)",1
"CLOTH (SILK, COTTON), SEQUIN, RIBBON (TINSEL), PAPER",1
"CLOTH (SILK, COTTON), SEQUIN, RIBBON (TINSEL), PAPER, BEAD (GLASS)",1
"CLOTH (VELVET), THREAD (SILK, METALLIC)",1
"CLOTH (COTTON, BAST), DYE",1
"CLOTH (LINEN). THREAD (SILK, METALLIC)",1
CLOTH (LINEN). THREAD (SILK),1
"CLOTH, HIDE, PIGMENT, THREAD (COTTON, METALLIC), BEAD (GLASS), METAL",1
"WOOD, METAL (STEEL, ??), RATTAN",1
"WOOD, METAL (STEEL), ROPE, PLANT FIBER",1
"WOOD, CLOTH, RATTAN, PIGMENT, METAL, STRING",1
"CLOTH (SILK), PAPER, WOOD, PIGMENT, GILT ?",1
"STONE (NEPHRITE), STONE",1
"WOOD, METAL, GLASS",1
"CLAY, GLAZE (AMBER, BLUE-GREEN), WOOD, CLOTH, PIGMENT",1
CLOTH (CAMEL WOOL),1
"WOOD, PIGMENT, HAIR, METAL, PLANT FIBER, STRING, BEAD (GLASS ?)",1
"CLOTH, STRAW, HAIR (ANIMAL)",1
"HIDE (LEATHER), SILK, THREAD, CLOTH",1
"PLANT FIBER (STRAW), PIGMENT, BAMBOO, GLASS (BEADS), STRING",1
"PLANT FIBER (STRAW), PIGMENT, CORD, HORN ?",1
"HIDE (LEATHER), CLOTH, STRING, METAL",1
"CLOTH (SILK), BUTTON (BRASS)",1
"HEMP, CORD, PLANT FIBER",1
"BAMBOO, WOOD, CANE, PITH, CORD",1
"WOOD, METAL (STEEL, BRASS), BONE, CANES, RATTAN ?, THREAD, BEADS, HIDE, HAIR, ANTLER, CLOTH, RESIN ?",1
"HIDE (LEATHER), CLOTH, BAMBOO, GILT ?, MIRROR, METAL",1
"WOOD, CLOTH, HAIR, PIGMENT, BEAD (GLASS ?), METAL, HIDE, PAPER, STRING, THREAD, SAFETY PIN (REPAIR-MODERN ?)",1
"WOOD, CLOTH, METAL, PAPER, PIGMENT, HAIR, PLASTIC, HIDE, STRING, BEAD (GLASS ?), THREAD",1
"WOOD, PIGMENT, CLOTH, PAPER, METAL, STRING, THREAD",1
"PAPER, HIDE, PIGMENT, GILT, THREAD",1
"PAPER, PIGMENT, FOIL ?",1
"RIBBON (GAUZE WEAVE), PAPER, METAL, ENAMEL, AMBER",1
"RIBBON (GAUZE WEAVE), PIGMENT (GOLD PAINT), BEAD (GLASS)",1
"CLOTH (SATIN), BEADS (PLASTIC, GLASS), METAL, STRING",1
"HAIR, CORD, RUBBER",1
"HAIR (HORSE), PAINT ?",1
"METAL (SILVER), BAMBOO, STONE",1
"INK, PAINT, GILT",1
"PORCELAIN, GLAZE",1
"BAMBOO, HAIR, HORN ?, STRING, ADHESIVE, PIGMENT, WOOD",1
"BAMBOO, HAIR, HORN ?, STRING, ADHESIVE, PIGMENT, WOOD, PAPER",1
WOOD (GINGKO OR POLONIC),1
"HIDE, CLOTH, WIRE, SEQUIN, THREAD, METAL",1
"HIDE, THREAD, WIRE (DECAYED ?)",1
"CLOTH (WOOL TWILL), YARN (WOOL)",1
"PAPER (MULBERRY), THREAD (SILK), PIGMENT ?",1
"CLOTH (SILK?), PIGMENT (PAINT)",1
"STRAW, CLOTH",1
"STRAW, PAPER ?, PIGMENT",1
"HIDE (LEATHER), SILK ?, METAL, THREAD",1
"METAL, CLOTH (SILK), BEAD (GLASS), PEARL",1
"METAL (BRASS), PIGMENT (PAINT)",1
"CLOTH (SILK), PIGMENT (PAINT), BEAD",1
"CLOTH (SILK), PIGMENT (PAINT), PLASTIC",1
"METAL, CLOTH (SILK, COTTON), PLASTIC",1
"CLOTH (SILK), PAPER, METAL, PIGMENT, CORD, THREAD",1
"CLOTH (FLANNEL, COTTON), RUBBER, PAPER, THREAD",1
"PLANT FIBER, PIGMENT, HAIR (BOAR), BAMBOO, CORD",1
"WOOD, METAL (IRON), HAIR (BOAR), PIGMENT, PLANT FIBER",1
WOOD (PINE ?),1
"BAMBOO, CLOTH, STRING",1
"WOOD, PIGMENT, CLOTH, PAPER",1
"WOOD, HORN (OX), LAQUER, IVORY, METAL (BRASS), PIGMENT ?",1
"HORN (OX), IVORY, PIGMENT ?",1
"WOOD, HORN (OX), IVORY, LACQUER, PIGMENT ?",1
"WOOD, METAL (IRON, BRASS), CORD, HIDE",1
"TEA, CELLOPHANE (WRAP)",1
"WOOD, CORD, VARNISH?",1
"HIDE (WATER BUFFALO), BAMBOO, PIGMENT",1
"HIDE, FUR, CLOTH, SINEW, THREAD, METAL",1
"PAPER, CELLOPHANE, MASKING TAPE (MODERN)",1
"HIDE, PIGMENT, PLANT FIBER, GILT ?",1
"HIDE, BAMBOO, PIGMENT",1
"HIDE, BAMBOO, PIGMENT, PLANT FIBER, GILT ?",1
"HIDE, BAMBOO, PIGMENT, PLANT FIBER,",1
"HIDE, CLOTH, GILT, PIGMENT, WOOD, THREAD",1
"CLOTH (VELVET), HIDE, PIGMENT, GILT, YARN, THREAD, TASSEL (SILK), BEAD (GLASS), METAL",1
"CLOTH (SILK), THREAD, CORD, PAPER, BEAD (CLAY, GLAZE)",1
"CLOTH (SILK, ??), CORD, THREAD, BEAD (STONE ?)",1
"CLOTH (SILK), CORD, BEAD (STONE ?), THREAD",1
"CLOTH (SILK), BEAD (CERAMIC), CORD, THREAD",1
"CLOTH (SILK, COTTON), THREAD, GLASS ?, CORD",1
"CLOTH (SILK, COTTON), THREAD, PAPER, PIGMENT ?",1
"CLOTH (SILK, COTTON), THREAD, PAPER, METAL",1
"CLOTH (SILK, COTTON ?), THREAD, CORD",1
"CLOTH (SILK), THREAD, HIDE, PAPER, PIGMENT",1
"CLOTH (SILK, ??), THREAD, METAL, PIGMENT",1
"HORN, WOOD, STONE (JADE), CORD, CLOTH, THREAD",1
"CLOTH (SILK), THREAD, BEAD (GLASS), METAL",1
"CLOTH (SILK), THREAD, BEAD (STONE ?), METAL",1
"CLOTH (SILK, SATIN), THREAD, BEAD (CLAY)",1
"CLOTH (SILK), THREAD, PAPER, BEAD (GLASS)",1
"CLOTH (SILK, GAUZE), THREAD, METAL, CORD",1
"CLOTH (SILK, GAUZE), PAPER, THREAD, CORD",1
"CLOTH (SILK), THREAD, CORD, METAL, PAPER, LACQUER",1
"CLOTH (SILK), CORD, THREAD, BEAD (CERAMIC), PAPER",1
"CLOTH (SILK), THREAD, CORD, BEAD (CERAMIC)",1
"CLOTH (SILK), THREAD, CORD, BEAD (CERAMIC), PAPER ?",1
"CLOTH (SILK, COTTON), THREAD, PAPER ?, CORD",1
"CLOTH (SILK, COTTON), THREAD, CORD, PAPER, STONE ?",1
"CLOTH (SILK), THREAD, CORD, METAL",1
"CLOTH (SILK), THREAD (SILK), HIDE ?",1
"CLOTH (SILK), CORD (SILK), THREAD (SILK), HIDE ?",1
"CLOTH (SILK), THREAD (SILK), CORD (SILK), GLASS",1
"CLOTH (SILK), THREAD (SILK, ??), CORD (SILK, ??)",1
"CLOTH (SILK), THREAD (SILK), CORD (SILK)",1
"CLOTH (SILK), THREAD (SILK), PIGMENT, PAPER",1
"WOOD, CLOTH (SILK), STRING (SILK), CORD (SILK), PAPER, MOTHER OF PEARL, PLANT FIBER",1
"CORD (SILK), THREAD (SILK), CERAMIC",1
"CLOTH (SILK), CORD (SILK), THREAD (SILK),",1
"CORD (SILK), THREAD (SILK), HIDE ?",1
"CLOTH (SILK, COTTON), THREAD, CORD, WOOD ?, PAPER ?",1
"CLOTH (SILK, CLOTH), THREAD",1
"CLOTH (SILK, COTTON), THREAD, CORD, WOOD",1
"CLOTH (SILK, COTTON), THREAD, CORD, TWINE ?",1
"CLOTH (SILK, COTTON), THREAD, CORD, GLASS",1
"CLOTH (SILK, COTTON), THREAD, CORD, WIRE",1
"CLOTH (COTTON), THREAD, PAPER ?",1
"CLOTH (SILK, COTTON), THREAD, BEAD",1
"WOOD, METAL (IRON), PLANT FIBER (RAFIA)",1
"PAPER, PIGMENT, STRING, WAX (?)",1
"BAMBOO, PAPER, TAPE",1
RIBBON (SILK),1
"WOOD, CORD, CLOTH, THREAD",1
"GOURD, PAPER, WOOD, BARK (PINE), CLOTH (RED, NATURAL), PAINT (WHITE, RED, BLACK)",1
"GOURD, PAPER, CLOTH (NATURAL), BARK (PINE), PAINT (BURGUNDY, WHITE, RED, YELLOW)",1
"GOURD, PAPER, CLOTH (NATURAL), BARK (PINE), PAINT (RED, GREEN, WHITE, BLACK, YELLOW)",1
"GOURD, PAPER, CLOTH (NATURAL), BARK (PINE), PAINT (DARK RED, GREEN, WHITE, BLACK, YELLOW)",1
"GOURD, PAPER, CLOTH (BLACK, NATURAL), BARK (PINE), PAINT (WHITE, BLACK, RED)",1
"GOURD, PAPER, CLOTH (NATURAL), BARK (PINE), PAINT (BLACK, WHITE, RED)",1
"GOURD, PAPER, CLOTH (NATURAL), BARK (PINE), PAINT (BURGUNDY, WHITE, BLACK, RED)",1
"GOURD, PAPER, CLOTH (RED, NATURAL), FUR (DEER), BARK (PINE), PAINT (RED, WHITE)",1
"GOURD, PAPER, CLOTH (NATURAL), HAIR (HUMAN), BARK (PINE), PAINT (RED, WHITE)",1
"GOURD, PAPER, CLOTH (NATURAL), FUR (DEER), BARK (PINE), PAINT (RED, WHITE, BLACK)",1
"GOURD, PAPER, CLOTH (BLACK, NATURAL), HAIR (HUMAN), BARK (PINE), PAINT (WHITE, BLACK, RED)",1
"GOURD, PAPER, CLOTH (NATURAL), BARK (PINE), PAINT (BURGUNDY, RED, WHITE, GREEN, BLACK)",1
"GOURD, PAPER, CLOTH (NATURAL), FUR (DEER ?), BARK (PINE), PAINT (WHITE, BLACK, RED)",1
"GOURD, PAPER, CLOTH (NATURAL), BARK (PINE), PAINT (BURGUNDY, RED, WHITE, YELLOW)",1
BARK (PINE),1
"GOURD, BARK (PINE), PAPER (MULBERRY), CLOTH (BLACK, NATURAL), PAINT (WHITE, RED, BLACK)",1
"CLOTH (SILK, COTTON), CORD, PAPER, METAL, THREAD",1
"CLAY, GLAZE (MOTTLED GREEN), PLANT FIBER ?",1
"CLAY, GLAZE (BROWN), BARK",1
"PLANT FIBER (LEAF), BEAD (GLASS), FOIL, BAMBOO, METAL (SEQUINS, TIN), CLOTH (COTTON, WOOL), THREAD, PLASTIC",1
"PLANT FIBER (LEAF), METAL (ALUMINUM, TIN), BAMBOO, BEAD (GLASS), CLOTH (COTTON), THREAD (COTTON, METALLIC)",1
"PLANT FIBER (LEAF), THREAD (METALLIC, COTTON), CLOTH (COTTON), BEAD (GLASS), BAMBOO, METAL (IRON)",1
"PLANT FIBER (LEAF), BEAD (GLASS), THREAD (COTTON, METALLIC), CLOTH (COTTON), BAMBOO, METAL (TIN, IRON)",1
"PLANT FIBER (LEAF), THREAD (COTTON, METALLIC), BEAD (GLASS), BAMBOO, METAL (IRON, TIN), CLOTH (COTTON)",1
"PLANT FIBER (LEAF), THREAD (COTTON), BEAD (GLASS), BAMBOO, METAL (IRON, TIN, SEQUINS), CLOTH (COTTON)",1
"PLANT FIBER (LEAF), THREAD (COTTON), BEAD (GLASS), BAMBOO, METAL (IRON), CLOTH (COTTON, WOOL)",1
"PLANT FIBER (LEAF), BEAD (GLASS), CLOTH (COTTON), THREAD (COTTON, METAL, WOOL), BAMBOO, METAL (IRON), SEQUIN, PIG",1
"PLANT FIBER (LEAF), BEAD (GLASS), CLOTH (COTTON), THREAD (COTTON), BAMBOO, GLASS",1
"PLANT FIBER (LEAF), BEAD (GLASS), CLOTH (COTTON), THREAD (COTTON, METAL), BAMBOO, SEQUIN, GLASS, PIGMENT",1
"PLANT FIBER (LEAF), BUTTON (PLASTIC), THREAD (COTTON), BAMBOO, GLASS, METAL, PIGMENT",1
"HIDE (COW), PIGMENT, WOOD (BAMBOO), STRING",1
"HIDE (WATER BUFFALO), HORN (WATER BUFFALO), PIGMENT, GILT, THREAD",1
"METAL (BELL, BRONZE ?)",1
"WOOD, PIGMENT, CORD, GILT",1
"CLOTH, PIGMENT, PAPER, WOOD, METAL, WIRE, TAPE (MODERN)",1
"PAPER, PIGMENT, CLOTH, WOOD, METAL, WIRE",1
"BEAD (SEED), THREAD, GLASS, PIGMENT",1
"WOOD, CORD, METAL, HORN",1
"CLOTH (ELM BARK, COTTON), THREAD (COTTON, BARK)",1
"WOOD, PAPER, HIDE (LEATHER)",1
"METAL (??, SILVERPLATE)",1
"METAL (SILVER, IRON), WOOD, CLOTH, HIDE (LEATHER), PAPER",1
"METAL (COPPER, COPPER ALLOY)",1
"METAL (COPPER, TIN (WASH))",1
"PAPER ?, PIGMENT",1
"WOOD, PAPER, CLOTH, METAL, PIGMENT, LACQUER",1
"CLOTH (SILK SATIN), THREAD (SILVER FILAMENT)",1
CLOTH (COTTON (COMMERCIAL 'SATEEN'),1
"WOOD, METAL, CLOTH, GREASE",1
"WOOD, BARK, METAL, CLAY",1
"CLOTH, THREAD, CLAY",1
"WOOD, STONE, CLAY, METAL",1
"WOOD, RUBBER, METAL, CLAY",1
"CLAY, GLAZE (LIGHT BROWN), METAL",1
"WOOD, HIDE/FELT ?, METAL, CLAY",1
"WOOD, HIDE, METAL, CLAY, THREAD",1
"WOOD, CLAY, PIGMENT ?",1
"CLOTH (COTTON, SILK?/SYNTHETIC FIBER?)",1
"CORD, METAL (SILVER, GOLD)",1
"CORD (COTTON), PIGMENT (TURMERIC)",1
"CORD (COPPER, SILK, COTTON ?), METAL (GOLD), GLASS, PIGMENT",1
"CLOTH (SILK), BEAD (GLASS), GLASS",1
"CLOTH (COTTON, SILK), THREAD, HIDE, PIGMENT, SINEW ?",1
"CLOTH (SILK, COTTON), HIDE, THREAD, SINEW ?, PIGMENT",1
"CLOTH (SILK, COTTON), THREAD, PIGMENT",1
"CLOTH (SILK, COTTON), THREAD, HIDE, CORD, PIGMENT",1
"CLOTH (SATIN, SILK, COTTON), THREAD, HIDE, METAL",1
"CLOTH (SATIN, SILK, COTTON), THREAD, HIDE",1
"BAMBOO, RATTAN, CORD, BONE, WOOD, PITH, PAPER, PITCH ?",1
"BAMBOO, WOOD, PLANT FIBER, BARK",1
"METAL (??, BRASS)",1
"METAL (??, BRASS), WOOD ?",1
"WOOD, PLANT FIBER, STRING, THREAD, CLOTH, PAPER",1
"HIDE, HORN, PIGMENT, GILT",1
"PAPER, CLOTH, HAIR, FUR, PAINT (WHITE, BLACK, RED)",1
"STONE (SAND), METAL (MOUNT-MODERN), CLOTH (MOUNT-MODERN)",1
"STONE (SCHIST, ??), METAL",1
CLOTH (SILK?/RAYON?),1
"METAL (BRONZE), WOOD (MOUNT-MODERN), CLOTH (MOUNT-MODERN), FABRIC (MOUNT-MODERN)",1
"METAL (BRONZE), WOOD, PIGMENT, CLOTH (FELT)",1
"METAL (BRONZE), FELT (MODERN ?)",1
"METAL (BRONZE), WOOD, ADHESIVE, PIGMENT ?",1
"CLOTH (COTTON), THREAD (SILK, METALLIC SILVER), BEAD (GLASS), METAL",1
"CLOTH (VELVET, WOOL, COTTON)",1
"CLOTH (SATIN, SILK), THREAD",1
"CLOTH (SATIN, SILK, COTTON), FUR (SEAL ?), THREAD",1
"CLOTH (SILK), CORD (SILK), THREAD (SILK), BEADS (CERAMIC), FEATHER, METAL",1
"CLOTH (COTTON, SILK), COIN",1
"CLOTH (SILK, COTTON), THREAD (SILK), RIBBON (METALLIC), MIRROR, BEAD (GLASS)",1
"CLOTH (SILK, COTTON), THREAD (SILK), RIBBON (SILK, COTTON, WOOL), SEQUIN",1
"CLOTH (COTTON, SILK), METAL (SILVER)",1
"PLANT FIBER (PALM - CARYOTA MITIS RATTAN), BAMBOO ?",1
PLANT FIBER (PALM LEAFLET CENTER VEINS OR GREEN BAMBOO LEAF),1
"PLANT FIBER (EUGEISSONA TRISTIS), CORD",1
"RATTAN, METAL, RESIN, THREAD",1
"RATTAN, PALM LEAF, TWINE, PLANT FIBER",1
"PLANT FIBER, BAMBOO, TWINE",1
"BAMBOO, PALM FIBER",1
"BAMBOO, RUBBER (BLACK, GREEN), METAL (IRON)",1
"BAMBOO, PLANT FIBER (EUGEISSONA TRISTIS), PAPER (CREPE PAPER), STRING (PLASTIC)",1
"WOOD, PLASTIC (STRING)",1
"PLANT FIBER (WEED GRASS), STRING (PLASTIC)",1
SHELL (CONTRADENS ASCIA),1
SNAIL,1
"PLANT FIBER (PALM LEAF STEM), RATTAN, PLASTIC (STRING)",1
"PLANT FIBER (STRAW), RUBBER",1
BARK (SAPLING),1
"FRUIT (BERRIES), PLANT FIBER (BROOM STRAW ?)",1
PLANT FIBER (SCREWPINE [PANDANUS ?]),1
"RATTAN, PLASTIC CORD",1
"RATTAN, BAMBOO, PLANT FIBER (PALMFLOWER), PLASTIC CORD",1
"WOOD, METAL (TIN CAN LID, NAIL)",1
"BAMBOO, METAL (IRON), WIRE",1
WOOD (EUGEISSONA TRISTIS),1
"WOOD, METAL, RATTAN, ADHESIVE",1
BARK (EAGLEWOOD - AQUILARIA MALACCENSIS),1
PLANT FIBER (EAGLEWOOD - AQUILARIA MALACCENSIS),1
"WOOD, RATTAN, ADHESIVE",1
"BAMBOO, WOOD, STRING (EAGLEWOOD BARKCLOTH), RATTAN, PLANT FIBER (PALM FIBER, PANDANUS PALM), WAX (PRAH)",1
"BAMBOO, WOOD, RATTAN, CLOTH, PLASTIC ?, PLANT FIBER, GLUE",1
SEEDS (ELATERIOSPERMUM TAPOS),1
SEED (ZALACCA EDULIS),1
INSECT (BEETLE - DURIAN BUG),1
"PLANT FIBER, PLASTIC (STRING)",1
"PLANT FIBER (RATTAN), PLASTIC (STRING)",1
"RATTAN, BAMBOO, PLANT FIBER (HIBISCUS BARK FIBER ?)",1
"RATTAN, PLASTIC (STRING)",1
"LEAF (COCONUT), PLASTIC STRING",1
"LEAF (COCONUT PALM), PLASTIC (STRING)",1
"CLOTH (FELT, COTTON), THREAD",1
"HIDE (REINDEER SUEDE), FUR (REINDEER LEG, CALF), BEAD, CLOTH, THREAD",1
"BAMBOO, HIDE, CORD",1
"BAMBOO, RESIN ?",1
"WOOD, CLOTH, STRING, CORD",1
"CLOTH (COTTON), BEAD ?",1
"HIDE (DEER), THREAD (SILK)",1
"CLOTH (WOOL, VELVET, COTTON), THREAD",1
"CLOTH (WOOL, COTTON), BARK (NETTLE), THREAD",1
"CLOTH (WOOL, COTTON), BUTTON (GLASS), METAL, THREAD",1
"CLOTH (WOOL, COTTON), METAL, BUTTON (GLASS), THREAD",1
"WOOD, BIRCHBARK, HIDE, HAIR, STRING, THREAD (MODERN)",1
"HIDE, FUR (SEAL), CLOTH",1
"HAIR (HORSE), WOOD, METAL, HIDE, FUR",1
"SKIN, PIGMENT",1
"BEADS (NUT OR SEED), CORD (NYLON), YARN",1
"CLOTH (WOOL, COTTON), METAL",1
"CLOTH, PLANT FIBER, CORD, THREAD, TASSEL, PAPER",1
"STRING, CLOTH, THREAD, METAL ?",1
"CLOTH (SILK), THREAD (SILK, METALLIC GOLD)",1
"METAL, GLASS, STRING, PAPER, THREAD",1
"METAL, GILT, BEADS",1
"METAL, GLASS, BEAD",1
CLOTH (SILK OR RAYON),1
"CLOTH (VELVET), SEQUIN",1
"METAL (SILVER), THREAD (COTTON), PON POM (WOOL), YARN",1
"METAL (BRASS ?), GILT, THREAD (SILK), CLOTH",1
"METAL (BRASS ?), GLASS, PLASTIC, THREAD",1
"CLOTH (COTTON SATEEN), THREAD (COTTON)",1
"BEAD (BONE), THREAD (COTTON), STRING",1
"BEAD (YAK BONE), THREAD (COTTON)",1
"METAL (BRONZE), STONE, PIGMENT, WAX",1
"METAL (SILVER ?, BRONZE), HIDE, GLASS, PAPER",1
"METAL (GOLD LEAF), PAPER (RICE PAPER), PIGMENT, THREAD",1
"IVORY (MAMMOTH), HIDE (LEATHER), PIGMENT",1
"METAL (IRON), WOOD, HIDE (LEATHER), HORN ?",1
"WOOD, HIDE (LEATHER), METAL (IRON)",1
"METAL (COPPER, IRON ?)",1
"GOURD, PIGMENT (PAINT), LIME",1
"GOURD, WOOD, SEED, PIGMENT (PAINT)",1
"GOURD, WOOD, LIME",1
"PAPER, BAMBOO, CARDBOARD, FOIL, PIGMENT, PLASTIC",1
"PAPER, BAMBOO, CARDBOARD, FOIL, PIGMENT",1
"METAL (PEPSI CAN), WIRE, PLASTIC, STRING",1
"METAL (BEER CAN), WIRE, PLASTIC, STRING",1
"PAPER, BAMBOO, CARDBOARD, FOIL",1
"PAPER, BAMBOO, PIGMENT",1
"PAPER, CARDBOARD, FOIL, PIGMENT",1
"PAPER, CARDBOARD, LACQUER, FOIL, GLUE",1
"FOIL, PAPER (??, TISSUE), CARDBOARD",1
"PAPER, FOIL, PIGMENT, METAL",1
"PAPER, FOIL, THREAD, PIGMENT",1
"PAPER, BAMBOO, CLOTH (SATIN), FOIL, SEQUIN, THREAD, FRINGE (SYNTHETIC)",1
"HIDE, FUR (REINDEER), BEAD (GLASS), CLOTH (SATIN), THREAD",1
WOOD (PEAR),1
"CARDBOARD, FOIL, PLASTIC (SODA STRAW)",1
"ANTLER, BONE ?",1
"BAMBOO, METAL (??, STEEL), CLOTH",1
"FUR, HIDE (LEATHER), METAL",1
"CLOTH (COTTON), THREAD, CORD",1
"WOOD, CLOTH (COTTON), THREAD, COIN (METAL), NEEDLE (METAL)",1
"CLOTH (COTTON?, SYNTHETIC?)",1
"CLOTH (COTTON, RAW SILK), YARN (COMMERCIAL)",1
"WOOD, METAL (COPPER, ??), PAPER (RICE PAPER, ??), PIGMENT (PAINT), CLOTH (CANVAS), THREAD",1
"WOOD, HIDE, PIGMENT (PAINT), CLOTH (CANVAS), METAL (BRASS), TACKS (BRASS)",1
"WOOD, SKIN (SHARKSKIN), METAL (SILVER), PIGMENT (PAINT), STONE (JADE), HIDE (LEATHER)",1
"PAPER, BAMBOO, METAL, PIGMENT",1
"CLOTH (SILK), CORD (SILK)",1
"LEAF (PALM), CARDBOARD, BAMBOO, PLASTIC (MONOFILAMENT LINE), THREAD, YARN?, RIBBON (ORGANDY), PIGMENT",1
"RATTAN, BAMBOO, CANE, METAL (NAIL)",1
"BAMBOO, PLASTIC ('RAFFIA')",1
"STONE (AMETHYST), METAL (SILVER), BEAD",1
"STONE (CRYSTAL, TOPAZ?), CORD (SILK)",1
"STONE (CRYSTAL, TOPAZ?), METAL (SILVER)",1
"STONE (SOAPSTONE), METAL (SILVER)",1
